,parameter1,parameter2,parameter3,parameter4,frequency,Z,B
8193,67409.2178344642,92223.2042264649,4601.26026764375,9001.72276179696,3.52,0.7593223078925168,0.0824290462546709
8194,67409.2178344642,92223.2042264649,4601.26026764375,9001.72276179696,3.6,0.7361599420416303,0.08054014620208237
8195,67409.2178344642,92223.2042264649,4601.26026764375,9001.72276179696,3.68,0.7142735686771835,0.07869263940249437
8196,67409.2178344642,92223.2042264649,4601.26026764375,9001.72276179696,3.76,0.6935805292908103,0.07689192037436292
8197,67409.2178344642,92223.2042264649,4601.26026764375,9001.72276179696,3.84,0.6740015922931641,0.07514163168238738
8198,67409.2178344642,92223.2042264649,4601.26026764375,9001.72276179696,3.92,0.65546164009819,0.0734440379657617
8199,67409.2178344642,92223.2042264649,4601.26026764375,9001.72276179696,4.0,0.6378900256729838,0.07180032960402423
8200,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,0.08,1.0024253219512937,0.0007325418479877632
8201,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,0.16,1.009752102041361,0.002961404768782292
8202,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,0.24,1.0221338085768772,0.006782338133608834
8203,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,0.32,1.0398291894942617,0.012361828094184978
8204,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,0.4,1.0632048966821275,0.019947810233909385
8205,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,0.48,1.0927345073001111,0.029885203559187064
8206,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,0.56,1.128986528216079,0.04263622653051614
8207,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,0.64,1.1725866943573446,0.058804106917225055
8208,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,0.72,1.2241264375631817,0.07915523742622868
8209,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,0.8,1.2839662462046502,0.10462658531016905
8210,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,0.88,1.35184826129589,0.1362879789508379
8211,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,0.96,1.426199887001581,0.17519797740530876
8212,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,1.04,1.5030429390384574,0.22205165339591115
8213,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,1.12,1.5746968783648865,0.27651439605853595
8214,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,1.2,1.6292317851556972,0.3363072781361945
8215,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,1.28,1.6526270643682155,0.3966204229379518
8216,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,1.36,1.6348791573444972,0.45094342459884096
8217,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,1.44,1.5768251650953649,0.49364743604357436
8218,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,1.52,1.490884591576425,0.5224870473815623
8219,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,1.6,1.3943062327149005,0.5387816966932683
8220,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,1.68,1.3014741118251987,0.54562166517769
8221,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,1.76,1.2206202934813557,0.5460623377637689
8222,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,1.84,1.1544607290960416,0.5422999944235731
8223,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,1.92,1.1021708382784523,0.5356174058492705
8224,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.0,1.061157051793934,0.5266333444077106
8225,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.08,1.0282476180213278,0.5155860592523359
8226,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.16,1.0003951992242817,0.5025585916182691
8227,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.24,0.9750515400954282,0.4876305485709371
8228,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.32,0.9503297689538384,0.4709622907846088
8229,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.4,0.9250244194695071,0.4528224339628801
8230,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.48,0.8985358725116439,0.4335729885983114
8231,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.56,0.8707385340660126,0.4136295603222749
8232,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.64,0.8418289790000762,0.3934141661415945
8233,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.72,0.8121837736231412,0.3733143279831215
8234,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.8,0.7822457707911282,0.3536557917797882
8235,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.88,0.752445748066369,0.33469015303077787
8236,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,2.96,0.7231570288354723,0.31659468443185057
8237,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,3.04,0.6946757816856991,0.2994801069752715
8238,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,3.12,0.6672185156942141,0.28340225357830584
8239,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,3.2,0.640929399101416,0.26837461820268294
8240,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,3.28,0.6158920144436995,0.2543799628590313
8241,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,3.36,0.5921421229360492,0.24138011245695848
8242,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,3.44,0.56967954731663,0.2293237063496297
8243,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,3.52,0.5484783239193279,0.21815203436632802
8244,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,3.6,0.5284949013928995,0.20780324623201746
8245,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,3.68,0.509674495605402,0.19821526444556717
8246,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,3.76,0.4919558560678381,0.18932770933758816
8247,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,3.84,0.47527473845955726,0.1810830975348282
8248,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,3.92,0.4595663627486918,0.173427521784724
8249,76208.6888659219,43115.8541211174,3966.2965304514,3048.36481467431,4.0,0.4447670981656069,0.16631097095594657
8250,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,0.08,1.0019321757753856,0.00010322564335945217
8251,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,0.16,1.0077318359666774,0.0004292215066877393
8252,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,0.24,1.017407633681807,0.0010252750154586588
8253,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,0.32,1.0309714028325079,0.0019656676696918492
8254,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,0.4,1.048433906614341,0.0033474928762814073
8255,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,0.48,1.069798112691293,0.005287736896091721
8256,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,0.56,1.095049143935923,0.00792185138852
8257,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,0.64,1.1241397007801037,0.011403189227483774
8258,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,0.72,1.1569693324494155,0.015902308896048382
8259,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,0.8,1.193355483543074,0.021604977078330388
8260,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,0.88,1.23299388148187,0.0287074822877043
8261,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,0.96,1.2754058634167098,0.03740754661249947
8262,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,1.04,1.319871302848678,0.047888758076897804
8263,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,1.12,1.365349019886991,0.06029627164739499
8264,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,1.2,1.4103935960014526,0.07470201573689292
8265,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,1.28,1.4530899496788683,0.09105958773636115
8266,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,1.36,1.491044411100904,0.10915340533088587
8267,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,1.44,1.5214870016838107,0.128553924871009
8268,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,1.52,1.5415380547883226,0.14859907522359353
8269,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,1.6,1.5486507645982779,0.16842576870811515
8270,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,1.68,1.5411514636625265,0.18706595759108188
8271,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,1.76,1.5186986482866274,0.20359550913253718
8272,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,1.84,1.482453391602366,0.21729236841684257
8273,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,1.92,1.4348578105783276,0.22774708833575452
8274,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.0,1.379105434144856,0.23488898464955182
8275,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.08,1.3185220903006392,0.23893197881143108
8276,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.16,1.2560697205058753,0.24027584774146032
8277,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.24,1.1940749952006995,0.23940390832806963
8278,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.32,1.134168488894754,0.23680350033889508
8279,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.4,1.077360509202874,0.23291710371089572
8280,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.48,1.0241762366633784,0.22811984138648567
8281,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.56,0.9747967109575734,0.22271485590729587
8282,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.64,0.9291788012991672,0.2169386217546523
8283,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.72,0.8871460079344987,0.21097055992938435
8284,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.8,0.8484518367508415,0.20494360243908555
8285,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.88,0.8128212492188958,0.19895401065982313
8286,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,2.96,0.7799761555323165,0.19306976723585687
8287,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,3.04,0.7496500134850219,0.18733740829121234
8288,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,3.12,0.7215953507432343,0.18178741891126043
8289,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,3.2,0.6955868922190992,0.1764384095738817
8290,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,3.28,0.6714220862284836,0.17130030504566027
8291,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,3.36,0.6489201843085284,0.16637675558300255
8292,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,3.44,0.6279205935872648,0.1616669466321966
8293,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,3.52,0.6082809339016213,0.1571669487758524
8294,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,3.6,0.5898750487563073,0.15287071905054583
8295,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,3.68,0.5725911052506302,0.14877083934758792
8296,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,3.76,0.5563298489954109,0.14485905732036275
8297,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,3.84,0.5410030393984138,0.14112667939912932
8298,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,3.92,0.5265320677539908,0.13756485335413965
8299,48479.8832459867,85208.1265134269,3195.33874193428,8656.47840221774,4.0,0.512846748420121,0.1341647685892085
8300,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,0.08,1.0047336088255738,0.0012631812056221059
8301,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,0.16,1.0177239104241529,0.00490212015298285
8302,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,0.24,1.0361995284859618,0.010548596018905393
8303,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,0.32,1.0574290924133636,0.01778845856419462
8304,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,0.4,1.0796374153859587,0.02629029340560683
8305,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,0.48,1.102017987755473,0.035844613391881046
8306,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,0.56,1.1243571020991738,0.04634331521766021
8307,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,0.64,1.1466623517802492,0.057738837383071846
8308,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,0.72,1.168906582198788,0.0700033542412128
8309,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,0.8,1.1908683312450021,0.08309297925419505
8310,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,0.88,1.2120325760294184,0.09691617417986875
8311,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,0.96,1.2315358029631176,0.11130580465830145
8312,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,1.04,1.248162994207952,0.12599733555934353
8313,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,1.12,1.260419372405613,0.14061953321441018
8314,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,1.2,1.2666986315889996,0.15470655123165258
8315,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,1.28,1.2655445320454675,0.16773843217897697
8316,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,1.36,1.2559564925146667,0.1792086017265593
8317,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,1.44,1.2376450071471627,0.18870372991294496
8318,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,1.52,1.2111365287980755,0.19597107435914413
8319,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,1.6,1.1776800138088015,0.20095003013886956
8320,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,1.68,1.1389928339529365,0.2037593757341012
8321,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,1.76,1.0969458826642244,0.2046502751124639
8322,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,1.84,1.053290437018975,0.20394567176811781
8323,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,1.92,1.0094850234486932,0.20198525529455127
8324,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.0,0.9666278695289039,0.19908649119582303
8325,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.08,0.9254677815531429,0.19552332372151843
8326,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.16,0.8864580541460212,0.19151892448948604
8327,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.24,0.8498248018531851,0.1872473711285706
8328,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.32,0.815632265367455,0.18283984310720883
8329,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.4,0.7838371280091083,0.1783923345296434
8330,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.48,0.754329925424164,0.1739731839502295
8331,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.56,0.7269646958834337,0.16962963824635677
8332,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.64,0.7015791488138702,0.16539321421392122
8333,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.72,0.6780077331539808,0.16128390175948357
8334,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.8,0.6560896537303582,0.15731336984793226
8335,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.88,0.6356734321669425,0.1534873657820554
8336,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,2.96,0.6166191845334075,0.1498074864198712
8337,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,3.04,0.5987994420086796,0.14627247233478485
8338,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,3.12,0.5820990793954136,0.14287914555831824
8339,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,3.2,0.5664147278145641,0.1396230840278194
8340,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,3.28,0.5516539162869122,0.13649910305892596
8341,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,3.36,0.5377340971730629,0.13350159618457322
8342,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,3.44,0.5245816504445078,0.13062477395127234
8343,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,3.52,0.5121309223460062,0.1278628289459515
8344,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,3.6,0.500323328587157,0.12521004768166538
8345,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,3.68,0.4891065361451329,0.12266088435111103
8346,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,3.76,0.4784337278938265,0.12021000734775081
8347,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,3.84,0.4682629484444846,0.11785232645884555
8348,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,3.92,0.45855652634791816,0.1155830064549335
8349,34477.1677660553,22419.2379874904,3388.05966606339,9061.79320526103,4.0,0.4492805662124438,0.11339747121551388
8350,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,0.08,1.0047375104261091,0.00017286039004363597
8351,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,0.16,1.018673194666368,0.0008794444716026563
8352,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,0.24,1.0410212847696225,0.002521770074297984
8353,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,0.32,1.0706002810092419,0.005530658945428578
8354,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,0.4,1.1059621128594652,0.010305836670965296
8355,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,0.48,1.145477870815923,0.017191095059751825
8356,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,0.56,1.187336439656252,0.026446705058787934
8357,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,0.64,1.2294438334322206,0.03820887498788427
8358,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,0.72,1.2692575540795388,0.052431611124305326
8359,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,0.8,1.3036553665258694,0.06881448837739736
8360,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,0.88,1.3290077110728349,0.08673777929589896
8361,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,0.96,1.3416346947188718,0.10525068311218407
8362,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,1.04,1.3386781025145538,0.12316736607438405
8363,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,1.12,1.3190883667984958,0.1392864722015585
8364,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,1.2,1.2841596673474673,0.15266380787141673
8365,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,1.28,1.237210429748729,0.16280694574772378
8366,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,1.36,1.1825700723766464,0.1697012368609624
8367,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,1.44,1.1244551808737324,0.17368776754773887
8368,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,1.52,1.066230008736094,0.17528703499631304
8369,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,1.6,1.0101696996024772,0.1750511666733808
8370,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,1.68,0.9575712316998642,0.1734762750755867
8371,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,1.76,0.9090052611075904,0.17096755608534983
8372,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,1.84,0.8645709755711809,0.1678368242280466
8373,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,1.92,0.8240960943936261,0.16431493050310297
8374,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.0,0.7872733364382849,0.16056836258554313
8375,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.08,0.7537448787241716,0.1567149102462632
8376,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.16,0.7231503425140401,0.15283658293942146
8377,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.24,0.6951514702563019,0.14898955982215864
8378,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.32,0.6694428842651828,0.14521157043533986
8379,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.4,0.6457550326254571,0.14152725408162692
8380,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.48,0.6238530576283802,0.13795200600195692
8381,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.56,0.6035337658271132,0.1344947211529904
8382,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.64,0.5846219139590279,0.13115974668539
8383,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.72,0.5669664506286464,0.12794827064873882
8384,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.8,0.5504370232388315,0.12485931019581052
8385,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.88,0.5349208761500479,0.12189041530073613
8386,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,2.96,0.520320168547874,0.11903817007283854
8387,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,3.04,0.5065496920926492,0.11629854969438169
8388,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,3.12,0.49353494727310576,0.11366717406471928
8389,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,3.2,0.481210530824662,0.11113948731856375
8390,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,3.28,0.4695187874015781,0.10871088400257549
8391,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,3.36,0.4584086829074226,0.10637679678109803
8392,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,3.44,0.4478348623311735,0.10413275635583284
8393,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,3.52,0.4377568604959334,0.10197443130839513
8394,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,3.6,0.4281384392760427,0.09989765344928613
8395,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,3.68,0.4189470293662689,0.09789843273158057
8396,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,3.76,0.41015325854875595,0.09597296468782938
8397,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,3.84,0.40173055163549537,0.09411763255196695
8398,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,3.92,0.39365478993630126,0.09232900564832255
8399,20245.7780864031,33462.5764441078,4924.85239347995,4216.53007083112,4.0,0.3859040202947909,0.09060383520631984
8400,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,0.08,1.0013782754163854,0.0001803872151056014
8401,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,0.16,1.0055114067603739,0.0007278217781652904
8402,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,0.24,1.0123939641580881,0.0016610651354906265
8403,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,0.32,1.022015700067849,0.0030111952962778433
8404,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,0.4,1.034359585103554,0.004821316410550778
8405,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,0.48,1.0493987154131035,0.007146132089556828
8406,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,0.56,1.0670917329965997,0.010051335671128061
8407,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,0.64,1.0873762818909505,0.01361272404683422
8408,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,0.72,1.1101599080872724,0.017914876746503376
8409,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,0.8,1.135307725258985,0.023049159756769928
8410,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,0.88,1.1626261644993936,0.029110718127654298
8411,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,0.96,1.1918422983507864,0.036194023642935245
8412,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,1.04,1.2225787273429691,0.044386468208837515
8413,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,1.12,1.2543250492517743,0.05375948827895745
8414,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,1.2,1.2864087284401438,0.06435685245845904
8415,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,1.28,1.317970881816485,0.07618016053417999
8416,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,1.36,1.3479558940023812,0.08917241426093657
8417,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,1.44,1.3751269438537594,0.1032017851497913
8418,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,1.52,1.3981204942327632,0.1180492606824921
8419,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,1.6,1.4155487278329366,0.13340514571849732
8420,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,1.68,1.4261474581000524,0.14887945822370127
8421,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,1.76,1.428949022064552,0.16402906450457785
8422,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,1.84,1.423441472606047,0.1783997255546877
8423,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,1.92,1.4096678905039146,0.19157549220950307
8424,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.0,1.3882314927435022,0.2032239670293427
8425,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.08,1.360201537744946,0.2131264396552803
8426,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.16,1.3269478758225044,0.22118697888492345
8427,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.24,1.2899514625812971,0.22742157583517703
8428,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.32,1.2506365168229017,0.23193382954543754
8429,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.4,1.2102525763440466,0.23488546135987243
8430,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.48,1.1698133800280437,0.2364685206277892
8431,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.56,1.1300838234703332,0.23688323383385804
8432,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.64,1.0915993586159631,0.2363226852274175
8433,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.72,1.054702346143616,0.2349637061500945
8434,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.8,1.0195835760143233,0.23296254639288919
8435,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.88,0.9863216286092157,0.23045379613388406
8436,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,2.96,0.9549164533982227,0.22755127257432384
8437,91162.8947229431,91976.9004094087,8098.87580020686,6388.12006595212,3.04,0.9253160482360792,0.22434993405645137
